Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3
115.1,,,time,Year,2005,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
115.3,,,time,Year,2006,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
114.7,,,time,Year,2007,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
115.7,,,time,Year,2008,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
115.4,,,time,Year,2009,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
112.4,,,time,Year,2010,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
112.9,,,time,Year,2011,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
108.8,,,time,Year,2012,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
108.5,,,time,Year,2013,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
107.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
10160.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
10679.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
11242.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
11635.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
12241.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
12999.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
14107.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
15072.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
16373.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
17210.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
18001.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
18575.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
18275.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
18359.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
18934.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
18908.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
19615.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
20188.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021743
14184.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
14916.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
15726.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
16310.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
17105.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
18146.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
19658.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
20845.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
22274.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
23376.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
24373.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
25045.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
24566.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
24558.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
25222.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
24955.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
25759.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
26341.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021744
79.2,,,time,Year,1997,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
78.8,,,time,Year,1998,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
78.3,,,time,Year,1999,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
76.1,,,time,Year,2000,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
74.6,,,time,Year,2001,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
72.9,,,time,Year,2002,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
75.4,,,time,Year,2003,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
76.9,,,time,Year,2004,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
76.7,,,time,Year,2005,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
75.5,,,time,Year,2006,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
74.7,,,time,Year,2007,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
74.6,,,time,Year,2008,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
73.7,,,time,Year,2009,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
74.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
74.4,,,time,Year,2011,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
74.3,,,time,Year,2012,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
72.6,,,time,Year,2013,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
72.1,,,time,Year,2014,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021745
6069.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
6336.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
6516.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
6687.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
6839.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
7065.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
7781.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
8375.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
8864.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
9213.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
9638.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
9894.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
9679.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
10039.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
10415.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
10742.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
10941.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
11335.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021743
10553.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
11004.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
11301.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
11552.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
11763.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
12070.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
13223.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
14135.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
14848.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
15304.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
15871.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
16146.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
15691.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
16156.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
16607.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
17028.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
17240.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
17755.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE44,CL_0000908,Component,CI_0021744
79.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
78.7,,,time,Year,1998,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
80.2,,,time,Year,1999,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
78.2,,,time,Year,2000,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
76.6,,,time,Year,2001,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
76.3,,,time,Year,2002,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
78.6,,,time,Year,2003,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
79.8,,,time,Year,2004,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
78.9,,,time,Year,2005,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
78.5,,,time,Year,2006,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
78.2,,,time,Year,2007,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
78.4,,,time,Year,2008,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
78.2,,,time,Year,2009,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
80.4,,,time,Year,2010,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
79.5,,,time,Year,2011,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
82.2,,,time,Year,2012,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
80.8,,,time,Year,2013,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
78.7,,,time,Year,2014,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021745
3286.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
3443.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
3633.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
3728.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
3811.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
3995.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
4378.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
4665.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
4869.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
5098.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
5344.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
5486.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
5402.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
5721.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
5794.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
6172.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
6328.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
6423.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021743
10526.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
10988.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
11571.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
11861.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
12083.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
12631.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
13791.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
14667.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
15274.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
15915.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
16613.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
16969.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
16650.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
17570.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
17748.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
18837.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
19194.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
19382.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE45,CL_0000908,Component,CI_0021744
108.9,,,time,Year,1997,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
105.9,,,time,Year,1998,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
114.3,,,time,Year,1999,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
110.8,,,time,Year,2000,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
110.5,,,time,Year,2001,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
110.8,,,time,Year,2002,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
102.9,,,time,Year,2003,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
105.3,,,time,Year,2004,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
110.1,,,time,Year,2005,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
107.3,,,time,Year,2006,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
106.1,,,time,Year,2007,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
104.3,,,time,Year,2008,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
103.1,,,time,Year,2009,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
105.0,,,time,Year,2010,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
107.3,,,time,Year,2011,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
108.0,,,time,Year,2012,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
111.2,,,time,Year,2013,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
111.1,,,time,Year,2014,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021745
3343.0,,,time,Year,1997,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
3416.0,,,time,Year,1998,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
3814.0,,,time,Year,1999,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
3880.0,,,time,Year,2000,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
4024.0,,,time,Year,2001,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
4255.0,,,time,Year,2002,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
4204.0,,,time,Year,2003,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
4544.0,,,time,Year,2004,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
5035.0,,,time,Year,2005,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
5179.0,,,time,Year,2006,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
5410.0,,,time,Year,2007,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
5461.0,,,time,Year,2008,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
5354.0,,,time,Year,2009,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
5668.0,,,time,Year,2010,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
5965.0,,,time,Year,2011,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
6203.0,,,time,Year,2012,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
6642.0,,,time,Year,2013,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
6905.0,,,time,Year,2014,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021743
14505.0,,,time,Year,1997,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
14793.0,,,time,Year,1998,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
16493.0,,,time,Year,1999,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
16813.0,,,time,Year,2000,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
17439.0,,,time,Year,2001,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
18340.0,,,time,Year,2002,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
18054.0,,,time,Year,2003,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
19375.0,,,time,Year,2004,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
21292.0,,,time,Year,2005,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
21749.0,,,time,Year,2006,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
22550.0,,,time,Year,2007,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
22579.0,,,time,Year,2008,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
21943.0,,,time,Year,2009,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
22942.0,,,time,Year,2010,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
23960.0,,,time,Year,2011,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
24757.0,,,time,Year,2012,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
26419.0,,,time,Year,2013,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
27349.0,,,time,Year,2014,2015EUROSTATH,Geography,UKF11,CL_0000908,Component,CI_0021744
63.8,,,time,Year,1997,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
62.6,,,time,Year,1998,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
63.8,,,time,Year,1999,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
60.7,,,time,Year,2000,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
61.1,,,time,Year,2001,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
63.4,,,time,Year,2002,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
63.8,,,time,Year,2003,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
62.2,,,time,Year,2004,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
63.7,,,time,Year,2005,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
65.4,,,time,Year,2006,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
65.1,,,time,Year,2007,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
64.3,,,time,Year,2008,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
63.4,,,time,Year,2009,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
66.2,,,time,Year,2010,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
69.6,,,time,Year,2011,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
70.1,,,time,Year,2012,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
71.4,,,time,Year,2013,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
71.5,,,time,Year,2014,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021745
2265.0,,,time,Year,1997,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
2330.0,,,time,Year,1998,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
2453.0,,,time,Year,1999,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
2457.0,,,time,Year,2000,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
2582.0,,,time,Year,2001,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
2820.0,,,time,Year,2002,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
3025.0,,,time,Year,2003,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
3108.0,,,time,Year,2004,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
3364.0,,,time,Year,2005,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
3629.0,,,time,Year,2006,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
3803.0,,,time,Year,2007,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
3841.0,,,time,Year,2008,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
3732.0,,,time,Year,2009,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
4016.0,,,time,Year,2010,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
4338.0,,,time,Year,2011,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
4494.0,,,time,Year,2012,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
4746.0,,,time,Year,2013,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
4943.0,,,time,Year,2014,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021743
8499.0,,,time,Year,1997,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021744
8749.0,,,time,Year,1998,2015EUROSTATH,Geography,UKF12,CL_0000908,Component,CI_0021744
